price,price log,bedrooms,bedrooms log,bathrooms,bathrooms ROUNDED,Bathrooms log,sqft_living,sqft_living log,sqft_lot,sqft_lot log,floors,floors Rounded,floors log,waterfront,view,yr_built,yr_built log,yr_renovated,zipcode,lat,long
660000,5.819543936,2,0.301029996,2.25,2,0.301029996,2550,3.40654018,6000,3.77815125,2,2,0.301029996,0,0,1902,3.279210513,0,98115,47.6739,-122.323
153503,5.186116868,2,0.301029996,2.5,3,0.477121255,1240,3.093421685,3649,3.562173863,2,2,0.301029996,0,0,1986,3.297979244,0,98003,47.3241,-122.322
456500,5.659440782,3,0.477121255,2.25,2,0.301029996,2090,3.320146286,9163,3.962037687,1,1,0,0,0,1975,3.2955671,0,98034,47.7334,-122.167
1.31E+06,6.117271296,5,0.698970004,2.5,3,0.477121255,2770,3.442479769,8100,3.908485019,2,2,0.301029996,0,0,2002,3.301464073,0,98004,47.6341,-122.208
843500,5.926085087,3,0.477121255,2.5,3,0.477121255,3560,3.551449998,11448,4.058729621,2,2,0.301029996,0,0,1997,3.300378065,0,98052,47.7126,-122.104
625000,5.795880017,3,0.477121255,1,1,0,1240,3.093421685,4080,3.610660163,1,1,0,0,0,1925,3.284430734,0,98103,47.667,-122.333
527000,5.721810615,2,0.301029996,1.75,2,0.301029996,1640,3.214843848,4080,3.610660163,1,1,0,0,0,1921,3.283527365,0,98105,47.6645,-122.326
1.97E+06,6.294466226,5,0.698970004,3.75,4,0.602059991,3940,3.595496222,13738,4.137923512,1.5,2,0.301029996,0,3,1951,3.290257269,0,98004,47.6203,-122.212
1.00E+06,6,5,0.698970004,2.5,3,0.477121255,3150,3.498310554,50094,4.699785711,2,2,0.301029996,0,0,1969,3.294245716,0,98005,47.6387,-122.177
855000,5.931966115,4,0.602059991,3,3,0.477121255,2550,3.40654018,5300,3.72427587,2,2,0.301029996,0,0,1908,3.28057837,2013,98117,47.6786,-122.367
725000,5.860338007,4,0.602059991,3.25,3,0.477121255,3940,3.595496222,27591,4.440767441,2,2,0.301029996,0,3,2000,3.301029996,0,98059,47.5157,-122.116
315000,5.498310554,1,0,1,1,0,580,2.763427994,7200,3.857332496,1,1,0,0,0,2000,3.301029996,0,98126,47.5249,-122.373
180000,5.255272505,3,0.477121255,1.75,2,0.301029996,1330,3.123851641,16000,4.204119983,1,1,0,0,0,1978,3.296226287,0,98001,47.28,-122.257
700000,5.84509804,2,0.301029996,1,1,0,930,2.968482949,5000,3.698970004,1,1,0,0,3,1926,3.284656283,2013,98136,47.5333,-122.388
476500,5.678062905,3,0.477121255,1,1,0,1060,3.025305865,8625,3.935759104,2,2,0.301029996,0,0,1962,3.292699003,1997,98033,47.6615,-122.179
193000,5.285557309,3,0.477121255,1.5,2,0.301029996,1180,3.071882007,9048,3.956552592,1,1,0,0,0,1960,3.292256071,0,98148,47.4327,-122.328
295000,5.469822016,4,0.602059991,2.5,3,0.477121255,1850,3.267171728,6663,3.823669813,2,2,0.301029996,0,0,1990,3.298853076,0,98030,47.3618,-122.195
363000,5.559906625,2,0.301029996,1,1,0,820,2.913813852,4880,3.688419822,1,1,0,0,0,1925,3.284430734,0,98136,47.5483,-122.394
875000,5.942008053,4,0.602059991,2.5,3,0.477121255,3600,3.556302501,21794,4.338336947,2,2,0.301029996,0,0,1990,3.298853076,0,98077,47.7121,-122.072
257200,5.410270964,3,0.477121255,2,2,0.301029996,1850,3.267171728,8250,3.916453949,1,1,0,0,0,1952,3.290479813,0,98002,47.3066,-122.209
555000,5.744292983,3,0.477121255,2,2,0.301029996,2240,3.350248018,11250,4.051152522,1,1,0,0,0,1968,3.294025094,0,98008,47.6371,-122.119
380000,5.579783597,3,0.477121255,2.25,2,0.301029996,1860,3.269512944,15559,4.191981681,2,2,0.301029996,0,0,1963,3.2929203,0,98022,47.1559,-121.646
282000,5.450249108,4,0.602059991,2.75,3,0.477121255,2390,3.378397901,7330,3.865103975,2,2,0.301029996,0,0,1989,3.298634783,0,98023,47.3061,-122.359
545000,5.736396502,4,0.602059991,2.5,3,0.477121255,2040,3.309630167,6034,3.780605306,2,2,0.301029996,0,0,1990,3.298853076,0,98115,47.6952,-122.323
550000,5.740362689,3,0.477121255,1.5,2,0.301029996,1900,3.278753601,5000,3.698970004,1.5,2,0.301029996,0,0,1926,3.284656283,0,98115,47.6779,-122.294
921500,5.96449534,3,0.477121255,1.5,2,0.301029996,1900,3.278753601,5000,3.698970004,1.5,2,0.301029996,0,0,1926,3.284656283,0,98115,47.6779,-122.294
885000,5.946943271,3,0.477121255,1.5,2,0.301029996,2200,3.342422681,2880,3.459392488,2,2,0.301029996,0,0,1904,3.279666944,0,98112,47.6308,-122.312
820000,5.913813852,4,0.602059991,2.25,2,0.301029996,2280,3.357934847,6660,3.823474229,1.5,2,0.301029996,0,2,1940,3.28780173,1984,98119,47.6503,-122.368
289000,5.460897843,3,0.477121255,1,1,0,1090,3.037426498,7315,3.86421433,1,1,0,0,0,1981,3.296884476,0,98056,47.494,-122.165
334000,5.523746467,1,0,1,1,0,670,2.826074803,5750,3.759667845,1,1,0,0,0,1942,3.288249226,2011,98116,47.5624,-122.394
206000,5.31386722,3,0.477121255,1,1,0,1050,3.021189299,5233,3.718750735,1,1,0,0,0,1906,3.280122896,0,98010,47.3106,-121.999
491950,5.691920965,3,0.477121255,2.25,2,0.301029996,2090,3.320146286,10733,4.030721129,1,1,0,0,0,1958,3.291812687,0,98115,47.6971,-122.281
430000,5.633468456,3,0.477121255,2.5,3,0.477121255,2030,3.307496038,7770,3.890421019,2,2,0.301029996,0,0,2003,3.301680949,0,98024,47.5253,-121.93
208000,5.318063335,3,0.477121255,2,2,0.301029996,1250,3.096910013,7995,3.902818468,1,1,0,0,0,1980,3.29666519,0,98042,47.3684,-122.092
245000,5.389166084,4,0.602059991,2.25,2,0.301029996,2600,3.414973348,6390,3.805500858,1,1,0,0,0,1978,3.296226287,0,98023,47.3174,-122.366
426000,5.629409599,2,0.301029996,1,1,0,640,2.806179974,2500,3.397940009,1,1,0,0,0,1918,3.282848603,0,98117,47.6776,-122.361
400000,5.602059991,3,0.477121255,2.5,3,0.477121255,2120,3.326335861,3742,3.573103783,2,2,0.301029996,0,0,2006,3.302330929,0,98059,47.4787,-122.129
553000,5.742725131,3,0.477121255,1,1,0,1330,3.123851641,5100,3.707570176,1,1,0,0,0,1942,3.288249226,0,98115,47.6837,-122.291
296000,5.471291711,2,0.301029996,1,1,0,750,2.875061263,4680,3.670245853,1,1,0,0,0,1948,3.289588953,0,98117,47.6919,-122.371
428000,5.631443769,3,0.477121255,2.5,3,0.477121255,2230,3.348304863,32660,4.51401618,1,1,0,0,0,1977,3.296006669,0,98042,47.3321,-122.105
325000,5.511883361,4,0.602059991,2.5,3,0.477121255,1890,3.276461804,6156,3.789298611,1,1,0,0,0,1980,3.29666519,0,98106,47.551,-122.356
294000,5.46834733,2,0.301029996,1,1,0,820,2.913813852,6366,3.803866634,1,1,0,0,0,1952,3.290479813,0,98133,47.7512,-122.34
410000,5.612783857,3,0.477121255,1.75,2,0.301029996,1880,3.274157849,8424,3.925518358,1,1,0,0,0,1977,3.296006669,0,98059,47.5116,-122.161
590000,5.770852012,4,0.602059991,4.25,4,0.602059991,2360,3.372912003,57514,4.759773573,2,2,0.301029996,0,0,1939,3.287577809,1987,98003,47.2843,-122.294
445000,5.648360011,3,0.477121255,2.25,2,0.301029996,1850,3.267171728,4050,3.607455023,2,2,0.301029996,0,0,1985,3.297760511,0,98029,47.5669,-122.017
921000,5.96425963,4,0.602059991,2.5,3,0.477121255,2310,3.36361198,5362,3.72932681,2,2,0.301029996,0,4,1928,3.28510703,0,98122,47.6044,-122.284
496000,5.695481676,3,0.477121255,1.5,2,0.301029996,2520,3.401400541,37616,4.575372612,1,1,0,0,0,1955,3.291146762,0,98045,47.4777,-121.763
95000,4.977723605,2,0.301029996,1,1,0,800,2.903089987,8550,3.931966115,1,1,0,0,0,1947,3.289365952,0,98198,47.4075,-122.294
359000,5.555094449,4,0.602059991,1.75,2,0.301029996,1580,3.198657087,6396,3.805908455,1,1,0,0,0,1945,3.288919606,0,98126,47.5378,-122.369
452500,5.655618584,3,0.477121255,2.5,3,0.477121255,2430,3.385606274,88426,4.94657998,1,1,0,0,0,1985,3.297760511,0,98045,47.4828,-121.718
555000,5.744292983,4,0.602059991,1.75,2,0.301029996,2350,3.371067862,6200,3.792391689,1.5,2,0.301029996,0,0,1946,3.289142836,0,98116,47.559,-122.397
549900,5.74028372,5,0.698970004,3,3,0.477121255,3800,3.579783597,42316,4.626504608,1.5,2,0.301029996,0,0,1984,3.297541668,0,98042,47.3488,-122.095
569000,5.755112266,5,0.698970004,3,3,0.477121255,3670,3.564666064,10583,4.024608796,1,1,0,0,0,1952,3.290479813,0,98155,47.7589,-122.277
318500,5.503109437,4,0.602059991,2,2,0.301029996,1780,3.250420002,7350,3.866287339,1,1,0,0,0,1974,3.295347148,0,98058,47.4562,-122.158
487028,5.68755393,2,0.301029996,1.5,2,0.301029996,1295,3.112269768,1093,3.038620162,2,2,0.301029996,0,0,2007,3.302547372,0,98112,47.6192,-122.299
240000,5.380211242,3,0.477121255,1,1,0,1350,3.130333768,7560,3.878521796,1,1,0,0,0,1959,3.292034436,0,98032,47.3784,-122.303
253000,5.403120521,3,0.477121255,2.25,2,0.301029996,1440,3.158362492,9806,3.991491889,1,1,0,0,0,1965,3.293362555,0,98030,47.3857,-122.212
380000,5.579783597,5,0.698970004,1.75,2,0.301029996,1320,3.120573931,38125,4.581209852,1,1,0,0,0,1947,3.289365952,0,98198,47.3937,-122.323
250000,5.397940009,2,0.301029996,0.75,1,0,700,2.84509804,16828,4.226032503,1,1,0,0,0,1958,3.291812687,0,98092,47.3009,-122.125
368500,5.566437492,2,0.301029996,1.75,2,0.301029996,2510,3.399673721,19141,4.281964623,2,2,0.301029996,0,0,1977,3.296006669,0,98092,47.3103,-122.199
340000,5.531478917,3,0.477121255,1,1,0,3180,3.50242712,27586,4.440688732,1,1,0,0,0,1969,3.294245716,0,98022,47.1986,-121.967
400000,5.602059991,2,0.301029996,1,1,0,910,2.959041392,4000,3.602059991,1,1,0,0,0,1918,3.282848603,0,98136,47.5427,-122.388
835000,5.921686475,3,0.477121255,2,2,0.301029996,1570,3.195899652,4625,3.665111737,1.5,2,0.301029996,0,0,1927,3.284881715,0,98117,47.68,-122.399
299000,5.475671188,3,0.477121255,2.5,3,0.477121255,2450,3.389166084,7062,3.848927713,2,2,0.301029996,0,0,1993,3.299507299,0,98023,47.3061,-122.36
1.68E+06,6.225309282,6,0.77815125,2.25,2,0.301029996,4910,3.691081492,6600,3.819543936,2.5,3,0.477121255,0,0,1910,3.281033367,0,98102,47.6458,-122.32
265000,5.423245874,3,0.477121255,2,2,0.301029996,1570,3.195899652,5706,3.756331767,1,1,0,0,0,1998,3.300595484,0,98092,47.3156,-122.188
437500,5.640978057,4,0.602059991,2.5,3,0.477121255,2680,3.428134794,7513,3.875813389,2,2,0.301029996,0,0,1998,3.300595484,0,98059,47.4956,-122.161
865000,5.937016107,3,0.477121255,1.75,2,0.301029996,2090,3.320146286,4725,3.674401813,2,2,0.301029996,0,0,1947,3.289365952,2013,98199,47.657,-122.394
626000,5.796574333,3,0.477121255,2,2,0.301029996,2150,3.33243846,7200,3.857332496,1,1,0,0,0,1988,3.29841638,0,98029,47.5709,-122.018
247300,5.393224116,2,0.301029996,2,2,0.301029996,1140,3.056904851,1118,3.048441804,2,2,0.301029996,0,0,2009,3.302979937,0,98144,47.596,-122.311
2.08E+06,6.318063335,4,0.602059991,3.5,4,0.602059991,4230,3.626340367,20377,4.309140245,2,2,0.301029996,0,0,1997,3.300378065,0,98004,47.5954,-122.206
425000,5.62838893,3,0.477121255,1,1,0,1790,3.252853031,6000,3.77815125,1.5,2,0.301029996,0,0,1937,3.287129621,0,98108,47.5448,-122.32
905000,5.956648579,5,0.698970004,3.5,4,0.602059991,3100,3.491361694,10200,4.008600172,1,1,0,0,4,1970,3.294466226,0,98008,47.6134,-122.112
641250,5.807027378,3,0.477121255,2.5,3,0.477121255,2220,3.346352974,2550,3.40654018,3,3,0.477121255,0,2,1990,3.298853076,0,98117,47.6963,-122.393
675000,5.829303773,4,0.602059991,2.5,3,0.477121255,2370,3.374748346,9679,3.98583049,2,2,0.301029996,0,0,1984,3.297541668,0,98027,47.5631,-122.085
845000,5.926856709,4,0.602059991,2.75,3,0.477121255,4070,3.609594409,115434,5.062333745,2,2,0.301029996,0,0,2002,3.301464073,0,98045,47.4843,-121.752
401500,5.60368555,4,0.602059991,1,1,0,1790,3.252853031,8400,3.924279286,1,1,0,0,0,1954,3.290924559,0,98133,47.7627,-122.353
395000,5.596597096,3,0.477121255,2.5,3,0.477121255,1610,3.206825876,3755,3.574609941,2,2,0.301029996,0,0,1987,3.298197867,0,98052,47.6825,-122.097
1.10E+06,6.041392685,5,0.698970004,2.75,3,0.477121255,2830,3.451786436,18050,4.256477206,1,1,0,0,0,1958,3.291812687,0,98040,47.5773,-122.226
145000,5.161368002,3,0.477121255,1,1,0,1010,3.004321374,5490,3.739572344,1,1,0,0,0,1954,3.290924559,0,98168,47.4762,-122.293
900000,5.954242509,3,0.477121255,1,1,0,1560,3.193124598,3825,3.582631439,1.5,2,0.301029996,0,0,1930,3.285557309,0,98117,47.6803,-122.387
374500,5.573451822,3,0.477121255,1.5,2,0.301029996,1330,3.123851641,8636,3.936312634,1,1,0,0,0,1968,3.294025094,0,98034,47.7289,-122.203
850000,5.929418926,4,0.602059991,2.25,2,0.301029996,2330,3.367355921,10451,4.019157848,2,2,0.301029996,0,0,1965,3.293362555,0,98005,47.6044,-122.168
490000,5.69019608,3,0.477121255,1,1,0,960,2.982271233,5750,3.759667845,1,1,0,0,0,1951,3.290257269,0,98116,47.5689,-122.393
304000,5.482873584,3,0.477121255,2.5,3,0.477121255,1710,3.23299611,6773,3.830781076,2,2,0.301029996,0,0,1993,3.299507299,0,98003,47.2635,-122.312
400000,5.602059991,4,0.602059991,2.25,2,0.301029996,2230,3.348304863,7200,3.857332496,1,1,0,0,0,1963,3.2929203,0,98133,47.7648,-122.33
454000,5.657055853,3,0.477121255,2,2,0.301029996,1700,3.230448921,10000,4,2,2,0.301029996,0,0,1992,3.299289334,0,98011,47.7661,-122.205
160000,5.204119983,2,0.301029996,2,2,0.301029996,1040,3.017033339,4750,3.67669361,1,1,0,0,0,1950,3.290034611,0,98118,47.5293,-122.272
542000,5.733999287,3,0.477121255,1.75,2,0.301029996,1070,3.029383778,8030,3.904715545,1,1,0,0,0,1966,3.293583513,2014,98052,47.67,-122.155
403500,5.605843539,5,0.698970004,2.5,3,0.477121255,3600,3.556302501,17300,4.238046103,1,1,0,0,0,1968,3.294025094,0,98166,47.4468,-122.341
418000,5.621176282,4,0.602059991,2.5,3,0.477121255,2750,3.439332694,8471,3.927934682,2,2,0.301029996,0,0,2003,3.301680949,0,98038,47.3671,-122.029
406000,5.608526034,4,0.602059991,1.5,2,0.301029996,1920,3.283301229,6000,3.77815125,2,2,0.301029996,0,1,1951,3.290257269,0,98198,47.4029,-122.321
242500,5.384711743,3,0.477121255,2.25,2,0.301029996,1770,3.247973266,10000,4,1,1,0,0,0,1978,3.296226287,0,98198,47.3814,-122.322
425000,5.62838893,4,0.602059991,2.5,3,0.477121255,2460,3.390935107,5440,3.7355989,2,2,0.301029996,0,0,2003,3.301680949,0,98058,47.448,-122.121
613000,5.787460475,4,0.602059991,2,2,0.301029996,1550,3.190331698,4815,3.682596291,1.5,2,0.301029996,0,0,1909,3.280805928,0,98103,47.667,-122.336
189000,5.276461804,3,0.477121255,2,2,0.301029996,1460,3.164352856,11481,4.059979717,1,1,0,0,0,1995,3.2999429,0,98045,47.4493,-121.777
700000,5.84509804,4,0.602059991,2.25,2,0.301029996,2440,3.387389826,9450,3.975431809,1.5,2,0.301029996,0,0,1947,3.289365952,2014,98125,47.7061,-122.307
750000,5.875061263,3,0.477121255,1,1,0,1640,3.214843848,6516,3.813981076,1.5,2,0.301029996,0,0,1935,3.286680969,0,98103,47.6693,-122.339
494000,5.693726949,2,0.301029996,1,1,0,1290,3.11058971,4650,3.667452953,1,1,0,0,0,1906,3.280122896,0,98115,47.6877,-122.325
700000,5.84509804,4,0.602059991,3,3,0.477121255,3150,3.498310554,7778,3.890867939,2,2,0.301029996,0,0,2000,3.301029996,0,98075,47.5972,-122.018
705000,5.848189117,2,0.301029996,2.5,3,0.477121255,2305,3.36267093,5580,3.746634199,1,1,0,0,0,2007,3.302547372,0,98077,47.7203,-122.024
356000,5.551449998,2,0.301029996,1.75,2,0.301029996,1060,3.025305865,16470,4.216693599,1,1,0,0,0,1977,3.296006669,0,98072,47.7409,-122.089
625000,5.795880017,3,0.477121255,1.75,2,0.301029996,2060,3.31386722,12558,4.098920479,1,1,0,0,0,1984,3.297541668,0,98052,47.6659,-122.144
144975,5.161293117,2,0.301029996,1,1,0,900,2.954242509,7500,3.875061263,1,1,0,0,0,1940,3.28780173,0,98198,47.4177,-122.319
970000,5.986771734,4,0.602059991,4.5,5,0.698970004,3890,3.589949601,5906,3.771293443,2,2,0.301029996,0,3,2004,3.301897717,0,98029,47.5426,-121.995
415000,5.618048097,3,0.477121255,1.75,2,0.301029996,1910,3.281033367,12596,4.100232652,1,1,0,0,0,1977,3.296006669,0,98072,47.7399,-122.099
485000,5.685741739,4,0.602059991,3,3,0.477121255,2340,3.369215857,7048,3.848065895,1,1,0,0,0,1979,3.296445794,0,98034,47.7306,-122.227
799950,5.903062843,3,0.477121255,3,3,0.477121255,2900,3.462397998,11769,4.070739563,2,2,0.301029996,0,0,1997,3.300378065,0,98052,47.6993,-122.118
783350,5.893955848,4,0.602059991,2.5,3,0.477121255,3290,3.517195898,35001,4.544080453,2,2,0.301029996,0,0,1991,3.29907126,0,98077,47.7231,-122.038
430000,5.633468456,1,0,1,1,0,630,2.799340549,1362,3.134177108,1,1,0,0,0,1943,3.288472801,0,98109,47.6342,-122.342
2.54E+06,6.404833717,5,0.698970004,4.75,5,0.698970004,5410,3.733197265,13431,4.128108349,2,2,0.301029996,0,0,1941,3.288025535,0,98112,47.6306,-122.288
975000,5.989004616,4,0.602059991,2.5,3,0.477121255,4270,3.630427875,43386,4.637349612,1,1,0,0,0,1991,3.29907126,0,98053,47.6915,-122.053
950000,5.977723605,3,0.477121255,1.5,2,0.301029996,1700,3.230448921,8050,3.90579588,1,1,0,0,0,1950,3.290034611,0,98004,47.6304,-122.218
350000,5.544068044,2,0.301029996,1,1,0,1430,3.155336037,8157,3.911530462,1.5,2,0.301029996,0,0,1944,3.288696261,0,98177,47.7256,-122.361
637000,5.804139432,4,0.602059991,2.75,3,0.477121255,2850,3.45484486,7510,3.875639937,2,2,0.301029996,0,0,2008,3.302763708,0,98125,47.7097,-122.305
895000,5.951823035,3,0.477121255,2,2,0.301029996,2160,3.334453751,105415,5.022902413,1,1,0,0,0,1991,3.29907126,0,98059,47.4806,-122.152
579000,5.762678564,2,0.301029996,2,2,0.301029996,1760,3.245512668,7200,3.857332496,1,1,0,0,0,1946,3.289142836,0,98118,47.5658,-122.276
314900,5.498172661,4,0.602059991,1.75,2,0.301029996,2700,3.431363764,27072,4.432520341,1,1,0,0,0,1958,3.291812687,0,98003,47.2877,-122.293
122000,5.086359831,2,0.301029996,1,1,0,860,2.934498451,6000,3.77815125,1,1,0,0,0,1945,3.288919606,0,98022,47.2109,-121.985
405000,5.607455023,2,0.301029996,1,1,0,880,2.944482672,3000,3.477121255,1,1,0,0,0,1927,3.284881715,0,98103,47.6868,-122.349
553650,5.743235304,2,0.301029996,2.5,3,0.477121255,1360,3.133538908,1349,3.13001195,2,2,0.301029996,0,0,1997,3.300378065,0,98112,47.6254,-122.292
369900,5.568084331,2,0.301029996,2.5,3,0.477121255,1770,3.247973266,1853,3.267875419,3,3,0.477121255,0,0,2007,3.302547372,0,98126,47.5472,-122.371
225000,5.352182518,3,0.477121255,2,2,0.301029996,2030,3.307496038,24829,4.394959228,1,1,0,0,0,1979,3.296445794,0,98001,47.2718,-122.291
160000,5.204119983,2,0.301029996,1,1,0,1180,3.071882007,9350,3.970811611,1,1,0,0,0,1918,3.282848603,0,98178,47.4889,-122.259
449500,5.652729696,4,0.602059991,2,2,0.301029996,2430,3.385606274,199940,5.300899688,1,1,0,0,0,1961,3.292477594,0,98038,47.4116,-122.029
650000,5.812913357,3,0.477121255,1,1,0,1300,3.113943352,8266,3.917295401,1,1,0,0,0,1953,3.290702243,0,98004,47.6337,-122.199
542126,5.734100236,4,0.602059991,2.5,3,0.477121255,2360,3.372912003,43088,4.634356336,2,2,0.301029996,0,0,1977,3.296006669,0,98077,47.7661,-122.071
309950,5.491291641,3,0.477121255,1.5,2,0.301029996,1200,3.079181246,15606,4.193291603,1,1,0,0,0,1985,3.297760511,0,98045,47.4752,-121.755
115000,5.06069784,2,0.301029996,1,1,0,1000,3,16524,4.218115186,1,1,0,0,0,1913,3.28171497,0,98001,47.2841,-122.255
221700,5.345765693,2,0.301029996,1.5,2,0.301029996,1556,3.192009593,20000,4.301029996,1,1,0,0,0,1957,3.291590826,0,98032,47.3891,-122.282
726000,5.860936621,3,0.477121255,2.5,3,0.477121255,1890,3.276461804,3880,3.588831726,1.5,2,0.301029996,0,0,1915,3.282168778,0,98107,47.6642,-122.362
515000,5.711807229,3,0.477121255,1.75,2,0.301029996,1810,3.257678575,5733,3.758381942,1,1,0,0,0,1926,3.284656283,0,98116,47.5709,-122.388
756000,5.878521796,4,0.602059991,2.5,3,0.477121255,2730,3.436162647,10753,4.031529646,2,2,0.301029996,0,0,1991,3.29907126,0,98006,47.5414,-122.133
1.57E+06,6.195899652,4,0.602059991,3.75,4,0.602059991,3070,3.487138375,5850,3.767155866,2,2,0.301029996,0,0,1927,3.284881715,0,98112,47.633,-122.283
442000,5.645422269,4,0.602059991,2.25,2,0.301029996,2080,3.318063335,12007,4.079434511,1,1,0,0,0,1979,3.296445794,0,98074,47.6259,-122.051
260000,5.414973348,4,0.602059991,2,2,0.301029996,1620,3.209515015,7992,3.902655475,2,2,0.301029996,0,0,1975,3.2955671,0,98031,47.395,-122.176
390000,5.591064607,2,0.301029996,1.75,2,0.301029996,1150,3.06069784,2723,3.435047641,1,1,0,0,0,1923,3.283979284,0,98102,47.6357,-122.322
459500,5.662285516,2,0.301029996,1,1,0,1250,3.096910013,3825,3.582631439,1,1,0,0,0,1929,3.285332228,0,98117,47.6805,-122.38
330000,5.51851394,3,0.477121255,1.5,2,0.301029996,1430,3.155336037,8000,3.903089987,1,1,0,0,0,1948,3.289588953,0,98155,47.772,-122.322
189000,5.276461804,2,0.301029996,1,1,0,790,2.897627091,7128,3.852967691,1,1,0,0,0,1944,3.288696261,0,98168,47.4873,-122.324
280000,5.447158031,3,0.477121255,1,1,0,1200,3.079181246,9322,3.969509099,1.5,2,0.301029996,0,0,1954,3.290924559,0,98030,47.3749,-122.225
400000,5.602059991,2,0.301029996,1.75,2,0.301029996,2110,3.324282455,9519,3.978591327,1,1,0,0,0,1948,3.289588953,0,98155,47.7504,-122.306
368000,5.565847819,4,0.602059991,2,2,0.301029996,3160,3.499687083,11193,4.048946504,1,1,0,0,0,1942,3.288249226,0,98056,47.4937,-122.184
390000,5.591064607,4,0.602059991,1.75,2,0.301029996,2700,3.431363764,7875,3.896250562,1.5,2,0.301029996,0,0,1968,3.294025094,0,98058,47.454,-122.144
245000,5.389166084,2,0.301029996,1,1,0,820,2.913813852,7475,3.873611197,1,1,0,0,0,1945,3.288919606,0,98133,47.7321,-122.341
375000,5.574031268,4,0.602059991,2.5,3,0.477121255,1800,3.255272505,8432,3.925930598,1,1,0,0,0,1960,3.292256071,0,98133,47.7463,-122.336
465000,5.667452953,5,0.698970004,1.5,2,0.301029996,1750,3.243038049,12491,4.096597208,1,1,0,0,0,1961,3.292477594,0,98033,47.6995,-122.174
445000,5.648360011,3,0.477121255,2,2,0.301029996,1540,3.187520721,67953,4.832208635,1,1,0,0,0,1997,3.300378065,0,98059,47.5018,-122.126
250000,5.397940009,3,0.477121255,1,1,0,1130,3.053078443,7800,3.892094603,1,1,0,0,0,1952,3.290479813,0,98118,47.5239,-122.288
475500,5.677150521,3,0.477121255,1,1,0,1500,3.176091259,9416,3.97386645,1,1,0,0,0,1952,3.290479813,0,98133,47.7135,-122.332
672324,5.827578615,2,0.301029996,1.75,2,0.301029996,1600,3.204119983,5795,3.76305344,1.5,2,0.301029996,0,0,1940,3.28780173,0,98105,47.6709,-122.276
420000,5.62324929,3,0.477121255,2,2,0.301029996,1200,3.079181246,5029,3.701481636,1,1,0,0,0,1937,3.287129621,0,98115,47.6936,-122.294
515000,5.711807229,3,0.477121255,2,2,0.301029996,1690,3.227886705,5100,3.707570176,1.5,2,0.301029996,0,0,1907,3.280350693,0,98117,47.6801,-122.38
732350,5.864718686,4,0.602059991,2.5,3,0.477121255,2270,3.356025857,7665,3.884512159,2,2,0.301029996,0,0,1986,3.297979244,0,98052,47.6612,-122.148
297500,5.47348697,4,0.602059991,2.5,3,0.477121255,1910,3.281033367,5000,3.698970004,2,2,0.301029996,0,0,2005,3.302114377,0,98038,47.3608,-122.036
475000,5.67669361,3,0.477121255,1.5,2,0.301029996,1640,3.214843848,2720,3.434568904,1.5,2,0.301029996,0,0,1929,3.285332228,0,98115,47.6869,-122.317
